"sampling";"biomass";"species";"normB"
"2016 Jul Tat";14135.0888684991;"flounder";0.874432621188035
"2016 Jul Tat";10746.5795150011;"plaice";1.03821559790287
"2016 Jul Tat";1998.16521086877;"dab";0.789829571848341
"2016 May Måkläppen";3151109.57126718;"cod";0.751246636140988
"2016 May Måkläppen";32462195.2261993;"herring";1.03558586655187
"2016 May Måkläppen";14808.1313539938;"flounder";0.916068744613729
"2016 May Måkläppen";9679.75449480751;"plaice";0.935150769261166
"2016 May Måkläppen";1741.13028982772;"dab";0.688229473652429
"2016 Jun Måkläppen";2933339.37929941;"cod";0.69932869407407
"2016 Jun Måkläppen";31910022.2593503;"herring";1.01797083724235
"2016 Jun Måkläppen";16813.4996618767;"flounder";1.04012593889267
"2016 Jun Måkläppen";9211.62779945155;"plaice";0.889925547949134
"2016 Jun Måkläppen";1763.31436135063;"dab";0.696998336015505
"2016 Aug Måkläppen";2632106.83441189;"cod";0.627512741335892
"2016 Aug Måkläppen";31090672.5475593;"herring";0.991832525418963
"2016 Aug Måkläppen";17180.5187350514;"flounder";1.06283067412057
"2016 Aug Måkläppen";11555.7086661274;"plaice";1.11638470317442
"2016 Aug Måkläppen";2064.53633961793;"dab";0.816064579803589
"2016 Jan Måkläppen";4042529.2839621;"cod";0.963767351592507
"2016 Jan Måkläppen";33429220.6323372;"herring";1.06643522335645
"2016 Jan Måkläppen";15982.7064483344;"flounder";0.988730953396541
"2016 Jan Måkläppen";9397.87521556656;"plaice";0.907918712398324
"2016 Jan Måkläppen";1872.6965092547;"dab";0.740234628278523
"2015 Oct Måkläppen";4136620.16783595;"cod";0.986199278633793
"2015 Oct Måkläppen";33833033.2686509;"herring";1.07931736690798
"2015 Oct Måkläppen";17087.1577114699;"flounder";1.05705512326789
"2015 Oct Måkläppen";11813.1567684453;"plaice";1.14125649006288
"2015 Oct Måkläppen";2052.39201050033;"dab";0.811264200828332
"2016 Apr Måkläppen";3386122.54202141;"cod";0.807275377679676
"2016 Apr Måkläppen";33069577.1231251;"herring";1.05496213188676
"2016 Apr Måkläppen";18527.3751005988;"flounder";1.14615064140526
"2016 Apr Måkläppen";8526.51208629888;"plaice";0.823737248800502
"2016 Apr Måkläppen";3173.94229060014;"dab";1.2545876921589
"2016 Apr Tat";3340509.33241993;"cod";0.796400868399149
"2016 Apr Tat";33015496.053755;"herring";1.05323687607157
"2016 Apr Tat";17717.9560034197;"flounder";1.09607791322005
"2016 Apr Tat";10652.0035099976;"plaice";1.02907871081755
"2016 Apr Tat";2139.50871384477;"dab";0.845699465804976
"2016 Nov Tat";2672146.91147842;"cod";0.637058576708085
"2016 Nov Tat";31092704.0338823;"herring";0.991897332450945
"2016 Nov Tat";14714.1395534009;"flounder";0.91025417228757
"2016 Nov Tat";10533.3926237771;"plaice";1.0176198394638
"2016 Nov Tat";2473.19924612125;"dab";0.977599795569593
"2017 Mar Tat";4007514.08563863;"cod";0.955419482577042
"2017 Mar Tat";29073305.5702896;"herring";0.927475918764621
"2017 Mar Tat";15960.8466620302;"flounder";0.987378651305309
"2017 Mar Tat";12428.2461009687;"plaice";1.20067961518265
"2017 Mar Tat";3356.90161888479;"dab";1.32690738181154
"2017 Jul Rødsand";5835034.05127839;"cod";1.39111306784176
"2017 Jul Rødsand";26318727.6090954;"herring";0.839601331570169
"2017 Jul Rødsand";14963.8171592791;"flounder";0.925699865299558
"2017 Jul Rødsand";10720.843541685;"plaice";1.03572927293904
"2017 Jul Rødsand";1990.37478277023;"dab";0.786750191596841
"2017 Mar Rødsand";4000632.04105351;"cod";0.953778754850056
"2017 Mar Rødsand";29113932.8459188;"herring";0.928771981219577
"2017 Mar Rødsand";14973.5071687406;"flounder";0.926299313980188
"2017 Mar Rødsand";10187.6920594057;"plaice";0.984222076237537
"2017 Mar Rødsand";2432.96483304009;"dab";0.961696040922776
"2017 Aug Rødsand";6446535.82692169;"cod";1.53689938264818
"2017 Aug Rødsand";25768959.4899131;"herring";0.822063020000699
"2017 Aug Rødsand";15115.7208607534;"flounder";0.935097015404808
"2017 Aug Rødsand";11902.8936509204;"plaice";1.14992587467617
"2017 Aug Rødsand";2282.20579541385;"dab";0.90210439880384
"2017 May Måkläppen";4935035.55721584;"cod";1.17654711070668
"2017 May Måkläppen";27777306.8962367;"herring";0.886131890717004
"2017 May Måkläppen";17158.9248737703;"flounder";1.06149482282899
"2017 May Måkläppen";11679.749898485;"plaice";1.12836819448317
"2017 May Måkläppen";3277.26447072972;"dab";1.29542861604762
"2017 Jun Måkläppen";5376592.51288422;"cod";1.28181738776567
"2017 Jun Måkläppen";27145177.7548127;"herring";0.865966156387185
"2017 Jun Måkläppen";14963.6540174858;"flounder";0.925689772932451
"2017 Jun Måkläppen";11166.9950567902;"plaice";1.07883149549866
"2017 Jun Måkläppen";1415.02885569381;"dab";0.559328942955503
"2017 Oct Rødsand";7939279.02699331;"cod";1.89277983755257
"2017 Oct Rødsand";24985003.7258342;"herring";0.797053820726747
"2017 Oct Rødsand";13291.0844087181;"flounder";0.822220354330243
"2017 Oct Rødsand";10295.4707840372;"plaice";0.994634464000392
"2017 Oct Rødsand";1965.12408747438;"dab";0.776769162127447
"2017 Jan Måkläppen";3107739.35441613;"cod";0.740906872073389
"2017 Jan Måkläppen";29807610.0962071;"herring";0.950901179548324
"2017 Jan Måkläppen";18228.2671467988;"flounder";1.1276470610958
"2017 Jan Måkläppen";9122.13468404423;"plaice";0.881279713412562
"2017 Jan Måkläppen";2930.31269486843;"dab";1.15828641624854
"2017 May Rødsand";4961526.39434184;"cod";1.18286271218907
"2017 May Rødsand";27840426.8214213;"herring";0.888145497682386
"2017 May Rødsand";16449.5152915318;"flounder";1.01760893811587
"2017 May Rødsand";13324.5451920672;"plaice";1.28727011548702
"2017 May Rødsand";1916.9335480313;"dab";0.757720530448528
